"Start Time","Duration","Run ID","Name","Source Type","Source Name","User","Status","model_type","RMSE","avg_RMSE"
"2025-09-08 03:19:17","18.9s","9c7b6cda5fa14d949c87146360a2d4e4","AdaBoostRegressor","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","AdaBoostRegressor","","161388.40638240278"
"2025-09-08 03:19:13","3.3s","234dfef2d386476c8e7c84deff2c868d","GradientBoostingRegressor_Fold_9","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","29281.655800438657",""
"2025-09-08 03:19:10","3.1s","0b6508ea436847018a12b2ee17bef6d5","GradientBoostingRegressor_Fold_8","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","18042.49317048115",""
"2025-09-08 03:19:07","3.3s","1428d11c29e94bb9a08bab9e3ae67996","GradientBoostingRegressor_Fold_7","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","20083.86899026917",""
"2025-09-08 03:19:03","3.5s","b7ffd61348dc4a52978ecb19d487f70e","GradientBoostingRegressor_Fold_6","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","30180.62164680142",""
"2025-09-08 03:19:00","3.2s","a1cacc2e86f649498424819be2ffbe80","GradientBoostingRegressor_Fold_5","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","15228.028998800322",""
"2025-09-08 03:18:57","3.2s","3db8ed4a751640689383fa6b61106a7d","GradientBoostingRegressor_Fold_4","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","24637.72136586239",""
"2025-09-08 03:18:53","3.2s","471f8c17941a4c28ac674af0022dc589","GradientBoostingRegressor_Fold_3","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","11627.05731860708",""
"2025-09-08 03:18:50","3.1s","34f1f23089e549ebb837431a7a4aefe6","GradientBoostingRegressor_Fold_2","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","10528.915585097133",""
"2025-09-08 03:18:47","3.1s","2f2db94fb2fe42cf9e1d3a1812239d39","GradientBoostingRegressor_Fold_1","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","15074.038959710148",""
"2025-09-08 03:18:43","3.2s","af7b14ede37d4ba5a24e14d48a382f27","GradientBoostingRegressor_Fold_0","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","13437.015817168445",""
"2025-09-08 03:18:43","33.6s","f58ea9c241be4b3e8b0e1d965f92b3aa","GradientBoostingRegressor","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","GradientBoostingRegressor","","18812.14176532359"
"2025-09-08 03:18:35","8.1s","4c48ba5afe0542e4873c47069fe9b944","RandomForestRegressor_Fold_9","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","31617.597873770756",""
"2025-09-08 03:18:27","8.2s","d838a8cdd4974a41b8cbb62cf3e965c2","RandomForestRegressor_Fold_8","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","14978.101030959235",""
"2025-09-08 03:18:18","8.4s","1230385977494a0f8bbfca49abe0dae1","RandomForestRegressor_Fold_7","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","45476.66591939082",""
"2025-09-08 03:18:10","8.2s","7d0f219e3d974bd4b3c79f226ba56e71","RandomForestRegressor_Fold_6","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","42152.64109838138",""
"2025-09-08 03:18:01","8.1s","41082fe141db454c883b3c37df171a46","RandomForestRegressor_Fold_5","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","23465.20498669008",""
"2025-09-08 03:17:53","8.2s","d3182fedcde4487c9d2ff7233b88591e","RandomForestRegressor_Fold_4","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","38627.20201171576",""
"2025-09-08 03:17:45","8.3s","765485a339604593a88c0085b9769338","RandomForestRegressor_Fold_3","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","8147.379821807689",""
"2025-09-08 03:17:36","8.6s","6272c0cc3e3c4035a9ea305ef0bfac5c","RandomForestRegressor_Fold_2","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","3408.4711779272166",""
"2025-09-08 03:17:28","8.1s","c94f77d9a8684ffeae45738ffd5eb0a0","RandomForestRegressor_Fold_1","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","13061.541838004316",""
"2025-09-08 03:17:19","8.5s","97bd28adffee40d4b0b3c0dcd044f4fa","RandomForestRegressor_Fold_0","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","6356.79881721948",""
"2025-09-08 03:17:19","1.4min","425a1667af214b5fb8ca344e2ba39d8e","RandomForestRegressor","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","RandomForestRegressor","","22729.160457586673"
"2025-09-08 03:17:18","9.2min","4a6e79423d78449fa5e1f29dc9633eb7","Cross-Validation Experiment-House Pricing Project","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","",""
"2025-09-08 03:08:56","37.0s","37d7346362e246d69a090a097767d8d8","BaggingRegressor_Fold_4","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","22469.50781491518",""
"2025-09-08 03:08:20","36.1s","1582106520394a108890b81fed246ac4","BaggingRegressor_Fold_3","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","44785.92098268707",""
"2025-09-08 03:07:44","36.1s","66fa2a23a44b4df69035d99f845f0584","BaggingRegressor_Fold_2","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","38156.157619179365",""
"2025-09-08 03:07:06","37.5s","a6c1eb925e0549e590f7a9165ee34e3a","BaggingRegressor_Fold_1","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","6551.94070426479",""
"2025-09-08 03:06:27","39.4s","3f0e55751110452d95dc4e84e7d14fa1","BaggingRegressor_Fold_0","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","11470.24734647154",""
"2025-09-08 03:06:26","3.1min","d32c37349eab493ba3851b08562732e6","BaggingRegressor","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","BaggingRegressor","","24686.75489350359"
"2025-09-08 03:06:26","486ms","dc18d776eb134a2b9848bc71de98b512","SGDRegressor_Fold_4","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","133006.0682055763",""
"2025-09-08 03:06:22","3.3s","c2513c5be9954cbbba54bbf8f397c518","SGDRegressor_Fold_3","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","1253524.1920156844",""
"2025-09-08 03:06:22","0.5s","5a890d04ab8b4a3eb981c667f912b821","SGDRegressor_Fold_2","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","144513.73718338186",""
"2025-09-08 03:06:21","430ms","3708ba11b7cf42b796a9b9b998705574","SGDRegressor_Fold_1","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","107052.5537410325",""
"2025-09-08 03:06:21","367ms","136d85e4afb547e7b4da053250e393f7","SGDRegressor_Fold_0","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","104800.7774833421",""
"2025-09-08 03:06:20","5.9s","b838feee835b4432ae3e82c9520c790e","SGDRegressor","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","SGDRegressor","","348579.46572580346"
"2025-09-08 03:06:20","0.8s","9df7bc62bc7d4c14b0788c25162ea4a1","KNeighborsRegressor_Fold_4","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","129700.0980099784",""
"2025-09-08 03:06:19","0.9s","b0d12bfaad71420fbe1a20f1373bfac9","KNeighborsRegressor_Fold_3","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","140497.267866497",""
"2025-09-08 03:06:18","0.7s","445b4909f17049e1bc12d69f18d094f1","KNeighborsRegressor_Fold_2","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","150284.05173025542",""
"2025-09-08 03:06:17","0.8s","0e9c8d89fe6440e5bc7ab55da6fb38c4","KNeighborsRegressor_Fold_1","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","112889.6453614087",""
"2025-09-08 03:06:16","0.7s","89d8c0432bf24a359f785a5256bb2f77","KNeighborsRegressor_Fold_0","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","113419.52172680659",""
"2025-09-08 03:06:16","4.6s","7a87f450a13a4981b1e02c93b9c06de7","KNeighborsRegressor","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","KNeighborsRegressor","","129358.11693898922"
"2025-09-08 03:06:14","1.9s","528daa8ed77f4e98a0e8b0fd741faa33","AdaBoostRegressor_Fold_4","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","158553.95357787455",""
"2025-09-08 03:06:12","1.5s","88242169ed414fc6b57e4c546e6a4300","AdaBoostRegressor_Fold_3","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","130680.36546060098",""
"2025-09-08 03:06:10","1.5s","9738f4d557094cd28c283bfaca026861","AdaBoostRegressor_Fold_2","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","158307.75468489714",""
"2025-09-08 03:06:09","1.5s","9319d2e86f8a4dcabdd73f7f60cefd32","AdaBoostRegressor_Fold_1","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","169966.17070302812",""
"2025-09-08 03:06:07","1.5s","99903e40dcb24470913ad8dffe2f7f88","AdaBoostRegressor_Fold_0","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","166644.65396852017",""
"2025-09-08 03:06:07","8.9s","e086bf35a5924178b2d3a1d11e774f37","AdaBoostRegressor","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","AdaBoostRegressor","","156830.57967898418"
"2025-09-08 03:06:04","2.9s","67eaf447f4834b0dabaef1541b9d074d","GradientBoostingRegressor_Fold_4","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","33766.48745909391",""
"2025-09-08 03:06:01","2.8s","4e902ec3ac9b4b168b550139c50d58f6","GradientBoostingRegressor_Fold_3","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","22855.108351323892",""
"2025-09-08 03:05:58","2.8s","473015728dff4bba802044a126c74e45","GradientBoostingRegressor_Fold_2","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","27416.30936130926",""
"2025-09-08 03:05:55","3.0s","8096888debcf4a81a2fb72cada67d309","GradientBoostingRegressor_Fold_1","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","11036.45392216763",""
"2025-09-08 03:05:52","2.9s","325412df26984c44b502b1bca89a139f","GradientBoostingRegressor_Fold_0","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","14932.615067556984",""
"2025-09-08 03:05:51","15.3s","2dbefd9435454e3580fdd64b6fda5146","GradientBoostingRegressor","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","GradientBoostingRegressor","","22001.394832290338"
"2025-09-08 03:05:44","7.2s","ff7f0beca9b74cee8131ace49e97fcc2","RandomForestRegressor_Fold_4","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","23341.519770640825",""
"2025-09-08 03:05:37","7.2s","548c14ffba5044049dab74fe064feecf","RandomForestRegressor_Fold_3","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","47077.12252647892",""
